product_id,company_id,from_site_id,shipped_qty,expected_ship_date,actual_ship_date,actual_delivery_date,db_creation_dttm,id,cust_order_id,cust_order_line_id
ghi789,ACPG,cdef7890,0.0,2023-11-02T14:49:58.303382-03:00,2023-11-02T14:49:58.303382-03:00,2023-11-02T14:49:58.303382-03:00,2023-11-02T14:49:58.303382-03:00,OO_34bf2454-9aa9-11ee-9e54-acde48001122,coid_34c3d7ce-9aa9-11ee-9e54-acde48001122,colid_34c918ec-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-11-03T14:49:58.303382-03:00,2023-11-03T14:49:58.303382-03:00,2023-11-03T14:49:58.303382-03:00,2023-11-03T14:49:58.303382-03:00,OO_34bf2486-9aa9-11ee-9e54-acde48001122,coid_34c3d7f6-9aa9-11ee-9e54-acde48001122,colid_34c91914-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,6.0,2023-11-04T14:49:58.303382-03:00,2023-11-04T14:49:58.303382-03:00,2023-11-04T14:49:58.303382-03:00,2023-11-04T14:49:58.303382-03:00,OO_34bf24a4-9aa9-11ee-9e54-acde48001122,coid_34c3d81e-9aa9-11ee-9e54-acde48001122,colid_34c91932-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,8.0,2023-11-05T14:49:58.303382-03:00,2023-11-05T14:49:58.303382-03:00,2023-11-05T14:49:58.303382-03:00,2023-11-05T14:49:58.303382-03:00,OO_34bf24cc-9aa9-11ee-9e54-acde48001122,coid_34c3d83c-9aa9-11ee-9e54-acde48001122,colid_34c9195a-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2023-11-06T14:49:58.303382-03:00,2023-11-06T14:49:58.303382-03:00,2023-11-06T14:49:58.303382-03:00,2023-11-06T14:49:58.303382-03:00,OO_34bf254e-9aa9-11ee-9e54-acde48001122,coid_34c3d864-9aa9-11ee-9e54-acde48001122,colid_34c91982-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,4.0,2023-11-07T14:49:58.303382-03:00,2023-11-07T14:49:58.303382-03:00,2023-11-07T14:49:58.303382-03:00,2023-11-07T14:49:58.303382-03:00,OO_34bf2576-9aa9-11ee-9e54-acde48001122,coid_34c3d882-9aa9-11ee-9e54-acde48001122,colid_34c919a0-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-11-08T14:49:58.303382-03:00,2023-11-08T14:49:58.303382-03:00,2023-11-08T14:49:58.303382-03:00,2023-11-08T14:49:58.303382-03:00,OO_34bf259e-9aa9-11ee-9e54-acde48001122,coid_34c3d8aa-9aa9-11ee-9e54-acde48001122,colid_34c919c8-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-11-09T14:49:58.303382-03:00,2023-11-09T14:49:58.303382-03:00,2023-11-09T14:49:58.303382-03:00,2023-11-09T14:49:58.303382-03:00,OO_34bf25c6-9aa9-11ee-9e54-acde48001122,coid_34c3d8d2-9aa9-11ee-9e54-acde48001122,colid_34c919e6-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,4.0,2023-11-10T14:49:58.303382-03:00,2023-11-10T14:49:58.303382-03:00,2023-11-10T14:49:58.303382-03:00,2023-11-10T14:49:58.303382-03:00,OO_34bf25f8-9aa9-11ee-9e54-acde48001122,coid_34c3d8f0-9aa9-11ee-9e54-acde48001122,colid_34c91a0e-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,8.0,2023-11-11T14:49:58.303382-03:00,2023-11-11T14:49:58.303382-03:00,2023-11-11T14:49:58.303382-03:00,2023-11-11T14:49:58.303382-03:00,OO_34bf2620-9aa9-11ee-9e54-acde48001122,coid_34c3d918-9aa9-11ee-9e54-acde48001122,colid_34c91a2c-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,4.0,2023-11-12T14:49:58.303382-03:00,2023-11-12T14:49:58.303382-03:00,2023-11-12T14:49:58.303382-03:00,2023-11-12T14:49:58.303382-03:00,OO_34bf2648-9aa9-11ee-9e54-acde48001122,coid_34c3d940-9aa9-11ee-9e54-acde48001122,colid_34c91a54-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-11-13T14:49:58.303382-03:00,2023-11-13T14:49:58.303382-03:00,2023-11-13T14:49:58.303382-03:00,2023-11-13T14:49:58.303382-03:00,OO_34bf2666-9aa9-11ee-9e54-acde48001122,coid_34c3d95e-9aa9-11ee-9e54-acde48001122,colid_34c91a72-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,3.0,2023-11-14T14:49:58.303382-03:00,2023-11-14T14:49:58.303382-03:00,2023-11-14T14:49:58.303382-03:00,2023-11-14T14:49:58.303382-03:00,OO_34bf268e-9aa9-11ee-9e54-acde48001122,coid_34c3d986-9aa9-11ee-9e54-acde48001122,colid_34c91a9a-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,0.0,2023-11-15T14:49:58.303382-03:00,2023-11-15T14:49:58.303382-03:00,2023-11-15T14:49:58.303382-03:00,2023-11-15T14:49:58.303382-03:00,OO_34bf26b6-9aa9-11ee-9e54-acde48001122,coid_34c3d9b8-9aa9-11ee-9e54-acde48001122,colid_34c91ab8-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-11-16T14:49:58.303382-03:00,2023-11-16T14:49:58.303382-03:00,2023-11-16T14:49:58.303382-03:00,2023-11-16T14:49:58.303382-03:00,OO_34bf26e8-9aa9-11ee-9e54-acde48001122,coid_34c3d9e0-9aa9-11ee-9e54-acde48001122,colid_34c91ae0-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,3.0,2023-11-17T14:49:58.303382-03:00,2023-11-17T14:49:58.303382-03:00,2023-11-17T14:49:58.303382-03:00,2023-11-17T14:49:58.303382-03:00,OO_34bf2710-9aa9-11ee-9e54-acde48001122,coid_34c3d9fe-9aa9-11ee-9e54-acde48001122,colid_34c91afe-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,4.0,2023-11-18T14:49:58.303382-03:00,2023-11-18T14:49:58.303382-03:00,2023-11-18T14:49:58.303382-03:00,2023-11-18T14:49:58.303382-03:00,OO_34bf2742-9aa9-11ee-9e54-acde48001122,coid_34c3da26-9aa9-11ee-9e54-acde48001122,colid_34c91b26-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,3.0,2023-11-19T14:49:58.303382-03:00,2023-11-19T14:49:58.303382-03:00,2023-11-19T14:49:58.303382-03:00,2023-11-19T14:49:58.303382-03:00,OO_34bf276a-9aa9-11ee-9e54-acde48001122,coid_34c3da4e-9aa9-11ee-9e54-acde48001122,colid_34c91b4e-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,0.0,2023-11-20T14:49:58.303382-03:00,2023-11-20T14:49:58.303382-03:00,2023-11-20T14:49:58.303382-03:00,2023-11-20T14:49:58.303382-03:00,OO_34bf279c-9aa9-11ee-9e54-acde48001122,coid_34c3da6c-9aa9-11ee-9e54-acde48001122,colid_34c91b6c-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-11-21T14:49:58.303382-03:00,2023-11-21T14:49:58.303382-03:00,2023-11-21T14:49:58.303382-03:00,2023-11-21T14:49:58.303382-03:00,OO_34bf27c4-9aa9-11ee-9e54-acde48001122,coid_34c3da94-9aa9-11ee-9e54-acde48001122,colid_34c91b94-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2023-11-22T14:49:58.303382-03:00,2023-11-22T14:49:58.303382-03:00,2023-11-22T14:49:58.303382-03:00,2023-11-22T14:49:58.303382-03:00,OO_34bf27ec-9aa9-11ee-9e54-acde48001122,coid_34c3dabc-9aa9-11ee-9e54-acde48001122,colid_34c91bb2-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2023-11-23T14:49:58.303382-03:00,2023-11-23T14:49:58.303382-03:00,2023-11-23T14:49:58.303382-03:00,2023-11-23T14:49:58.303382-03:00,OO_34bf2814-9aa9-11ee-9e54-acde48001122,coid_34c3dada-9aa9-11ee-9e54-acde48001122,colid_34c91bda-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,0.0,2023-11-24T14:49:58.303382-03:00,2023-11-24T14:49:58.303382-03:00,2023-11-24T14:49:58.303382-03:00,2023-11-24T14:49:58.303382-03:00,OO_34bf283c-9aa9-11ee-9e54-acde48001122,coid_34c3db02-9aa9-11ee-9e54-acde48001122,colid_34c91bf8-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2023-11-25T14:49:58.303382-03:00,2023-11-25T14:49:58.303382-03:00,2023-11-25T14:49:58.303382-03:00,2023-11-25T14:49:58.303382-03:00,OO_34bf28a0-9aa9-11ee-9e54-acde48001122,coid_34c3db20-9aa9-11ee-9e54-acde48001122,colid_34c91c20-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,6.0,2023-11-26T14:49:58.303382-03:00,2023-11-26T14:49:58.303382-03:00,2023-11-26T14:49:58.303382-03:00,2023-11-26T14:49:58.303382-03:00,OO_34bf28c8-9aa9-11ee-9e54-acde48001122,coid_34c3db48-9aa9-11ee-9e54-acde48001122,colid_34c91c3e-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,0.0,2023-11-27T14:49:58.303382-03:00,2023-11-27T14:49:58.303382-03:00,2023-11-27T14:49:58.303382-03:00,2023-11-27T14:49:58.303382-03:00,OO_34bf28e6-9aa9-11ee-9e54-acde48001122,coid_34c3db70-9aa9-11ee-9e54-acde48001122,colid_34c91c66-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,6.0,2023-11-28T14:49:58.303382-03:00,2023-11-28T14:49:58.303382-03:00,2023-11-28T14:49:58.303382-03:00,2023-11-28T14:49:58.303382-03:00,OO_34bf290e-9aa9-11ee-9e54-acde48001122,coid_34c3db8e-9aa9-11ee-9e54-acde48001122,colid_34c91c8e-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,3.0,2023-11-29T14:49:58.303382-03:00,2023-11-29T14:49:58.303382-03:00,2023-11-29T14:49:58.303382-03:00,2023-11-29T14:49:58.303382-03:00,OO_34bf2936-9aa9-11ee-9e54-acde48001122,coid_34c3dbb6-9aa9-11ee-9e54-acde48001122,colid_34c91cac-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-11-30T14:49:58.303382-03:00,2023-11-30T14:49:58.303382-03:00,2023-11-30T14:49:58.303382-03:00,2023-11-30T14:49:58.303382-03:00,OO_34bf295e-9aa9-11ee-9e54-acde48001122,coid_34c3dbde-9aa9-11ee-9e54-acde48001122,colid_34c91cd4-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-12-01T14:49:58.303382-03:00,2023-12-01T14:49:58.303382-03:00,2023-12-01T14:49:58.303382-03:00,2023-12-01T14:49:58.303382-03:00,OO_34bf2986-9aa9-11ee-9e54-acde48001122,coid_34c3dc06-9aa9-11ee-9e54-acde48001122,colid_34c91cfc-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,0.0,2023-12-02T14:49:58.303382-03:00,2023-12-02T14:49:58.303382-03:00,2023-12-02T14:49:58.303382-03:00,2023-12-02T14:49:58.303382-03:00,OO_34bf29ae-9aa9-11ee-9e54-acde48001122,coid_34c3dc24-9aa9-11ee-9e54-acde48001122,colid_34c91d1a-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-12-03T14:49:58.303382-03:00,2023-12-03T14:49:58.303382-03:00,2023-12-03T14:49:58.303382-03:00,2023-12-03T14:49:58.303382-03:00,OO_34bf29d6-9aa9-11ee-9e54-acde48001122,coid_34c3dd32-9aa9-11ee-9e54-acde48001122,colid_34c91d42-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-12-04T14:49:58.303382-03:00,2023-12-04T14:49:58.303382-03:00,2023-12-04T14:49:58.303382-03:00,2023-12-04T14:49:58.303382-03:00,OO_34bf2a26-9aa9-11ee-9e54-acde48001122,coid_34c3dd64-9aa9-11ee-9e54-acde48001122,colid_34c91d6a-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,4.0,2023-12-05T14:49:58.303382-03:00,2023-12-05T14:49:58.303382-03:00,2023-12-05T14:49:58.303382-03:00,2023-12-05T14:49:58.303382-03:00,OO_34bf2a44-9aa9-11ee-9e54-acde48001122,coid_34c3dd82-9aa9-11ee-9e54-acde48001122,colid_34c91d88-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,6.0,2023-12-06T14:49:58.303382-03:00,2023-12-06T14:49:58.303382-03:00,2023-12-06T14:49:58.303382-03:00,2023-12-06T14:49:58.303382-03:00,OO_34bf2a6c-9aa9-11ee-9e54-acde48001122,coid_34c3ddaa-9aa9-11ee-9e54-acde48001122,colid_34c91db0-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,4.0,2023-12-07T14:49:58.303382-03:00,2023-12-07T14:49:58.303382-03:00,2023-12-07T14:49:58.303382-03:00,2023-12-07T14:49:58.303382-03:00,OO_34bf2a94-9aa9-11ee-9e54-acde48001122,coid_34c3ddc8-9aa9-11ee-9e54-acde48001122,colid_34c91dce-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2023-12-08T14:49:58.303382-03:00,2023-12-08T14:49:58.303382-03:00,2023-12-08T14:49:58.303382-03:00,2023-12-08T14:49:58.303382-03:00,OO_34bf2abc-9aa9-11ee-9e54-acde48001122,coid_34c3ddf0-9aa9-11ee-9e54-acde48001122,colid_34c91df6-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-12-09T14:49:58.303382-03:00,2023-12-09T14:49:58.303382-03:00,2023-12-09T14:49:58.303382-03:00,2023-12-09T14:49:58.303382-03:00,OO_34bf2ae4-9aa9-11ee-9e54-acde48001122,coid_34c3de0e-9aa9-11ee-9e54-acde48001122,colid_34c91e14-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-12-10T14:49:58.303382-03:00,2023-12-10T14:49:58.303382-03:00,2023-12-10T14:49:58.303382-03:00,2023-12-10T14:49:58.303382-03:00,OO_34bf2b0c-9aa9-11ee-9e54-acde48001122,coid_34c3de36-9aa9-11ee-9e54-acde48001122,colid_34c91e3c-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-12-11T14:49:58.303382-03:00,2023-12-11T14:49:58.303382-03:00,2023-12-11T14:49:58.303382-03:00,2023-12-11T14:49:58.303382-03:00,OO_34bf2b34-9aa9-11ee-9e54-acde48001122,coid_34c3de5e-9aa9-11ee-9e54-acde48001122,colid_34c91e5a-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2023-12-12T14:49:58.303382-03:00,2023-12-12T14:49:58.303382-03:00,2023-12-12T14:49:58.303382-03:00,2023-12-12T14:49:58.303382-03:00,OO_34bf2b52-9aa9-11ee-9e54-acde48001122,coid_34c3de7c-9aa9-11ee-9e54-acde48001122,colid_34c91e82-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-12-13T14:49:58.303382-03:00,2023-12-13T14:49:58.303382-03:00,2023-12-13T14:49:58.303382-03:00,2023-12-13T14:49:58.303382-03:00,OO_34bf2b7a-9aa9-11ee-9e54-acde48001122,coid_34c3dea4-9aa9-11ee-9e54-acde48001122,colid_34c91eaa-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-12-14T14:49:58.303382-03:00,2023-12-14T14:49:58.303382-03:00,2023-12-14T14:49:58.303382-03:00,2023-12-14T14:49:58.303382-03:00,OO_34bf2ba2-9aa9-11ee-9e54-acde48001122,coid_34c3decc-9aa9-11ee-9e54-acde48001122,colid_34c91ec8-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2023-12-15T14:49:58.303382-03:00,2023-12-15T14:49:58.303382-03:00,2023-12-15T14:49:58.303382-03:00,2023-12-15T14:49:58.303382-03:00,OO_34bf2bca-9aa9-11ee-9e54-acde48001122,coid_34c3deea-9aa9-11ee-9e54-acde48001122,colid_34c91ef0-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,3.0,2023-12-16T14:49:58.303382-03:00,2023-12-16T14:49:58.303382-03:00,2023-12-16T14:49:58.303382-03:00,2023-12-16T14:49:58.303382-03:00,OO_34bf2bf2-9aa9-11ee-9e54-acde48001122,coid_34c3df12-9aa9-11ee-9e54-acde48001122,colid_34c91f0e-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2023-12-17T14:49:58.303382-03:00,2023-12-17T14:49:58.303382-03:00,2023-12-17T14:49:58.303382-03:00,2023-12-17T14:49:58.303382-03:00,OO_34bf2c1a-9aa9-11ee-9e54-acde48001122,coid_34c3df3a-9aa9-11ee-9e54-acde48001122,colid_34c91f36-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,4.0,2023-12-18T14:49:58.303382-03:00,2023-12-18T14:49:58.303382-03:00,2023-12-18T14:49:58.303382-03:00,2023-12-18T14:49:58.303382-03:00,OO_34bf2c4c-9aa9-11ee-9e54-acde48001122,coid_34c3df62-9aa9-11ee-9e54-acde48001122,colid_34c91f5e-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,3.0,2023-12-19T14:49:58.303382-03:00,2023-12-19T14:49:58.303382-03:00,2023-12-19T14:49:58.303382-03:00,2023-12-19T14:49:58.303382-03:00,OO_34bf2c74-9aa9-11ee-9e54-acde48001122,coid_34c3df80-9aa9-11ee-9e54-acde48001122,colid_34c91f7c-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,0.0,2023-12-20T14:49:58.303382-03:00,2023-12-20T14:49:58.303382-03:00,2023-12-20T14:49:58.303382-03:00,2023-12-20T14:49:58.303382-03:00,OO_34bf2c9c-9aa9-11ee-9e54-acde48001122,coid_34c3dfa8-9aa9-11ee-9e54-acde48001122,colid_34c91fa4-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-12-21T14:49:58.303382-03:00,2023-12-21T14:49:58.303382-03:00,2023-12-21T14:49:58.303382-03:00,2023-12-21T14:49:58.303382-03:00,OO_34bf2cc4-9aa9-11ee-9e54-acde48001122,coid_34c3dfd0-9aa9-11ee-9e54-acde48001122,colid_34c91fc2-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-12-22T14:49:58.303382-03:00,2023-12-22T14:49:58.303382-03:00,2023-12-22T14:49:58.303382-03:00,2023-12-22T14:49:58.303382-03:00,OO_34bf2cec-9aa9-11ee-9e54-acde48001122,coid_34c3e002-9aa9-11ee-9e54-acde48001122,colid_34c91fea-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2023-12-23T14:49:58.303382-03:00,2023-12-23T14:49:58.303382-03:00,2023-12-23T14:49:58.303382-03:00,2023-12-23T14:49:58.303382-03:00,OO_34bf2d14-9aa9-11ee-9e54-acde48001122,coid_34c3e020-9aa9-11ee-9e54-acde48001122,colid_34c92008-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-12-24T14:49:58.303382-03:00,2023-12-24T14:49:58.303382-03:00,2023-12-24T14:49:58.303382-03:00,2023-12-24T14:49:58.303382-03:00,OO_34bf2d3c-9aa9-11ee-9e54-acde48001122,coid_34c3e048-9aa9-11ee-9e54-acde48001122,colid_34c92030-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,3.0,2023-12-25T14:49:58.303382-03:00,2023-12-25T14:49:58.303382-03:00,2023-12-25T14:49:58.303382-03:00,2023-12-25T14:49:58.303382-03:00,OO_34bf2d64-9aa9-11ee-9e54-acde48001122,coid_34c3e070-9aa9-11ee-9e54-acde48001122,colid_34c9204e-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,3.0,2023-12-26T14:49:58.303382-03:00,2023-12-26T14:49:58.303382-03:00,2023-12-26T14:49:58.303382-03:00,2023-12-26T14:49:58.303382-03:00,OO_34bf2d8c-9aa9-11ee-9e54-acde48001122,coid_34c3e08e-9aa9-11ee-9e54-acde48001122,colid_34c92076-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,7.0,2023-12-27T14:49:58.303382-03:00,2023-12-27T14:49:58.303382-03:00,2023-12-27T14:49:58.303382-03:00,2023-12-27T14:49:58.303382-03:00,OO_34bf2db4-9aa9-11ee-9e54-acde48001122,coid_34c3e0b6-9aa9-11ee-9e54-acde48001122,colid_34c9209e-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-12-28T14:49:58.303382-03:00,2023-12-28T14:49:58.303382-03:00,2023-12-28T14:49:58.303382-03:00,2023-12-28T14:49:58.303382-03:00,OO_34bf2dd2-9aa9-11ee-9e54-acde48001122,coid_34c3e0d4-9aa9-11ee-9e54-acde48001122,colid_34c920bc-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-12-29T14:49:58.303382-03:00,2023-12-29T14:49:58.303382-03:00,2023-12-29T14:49:58.303382-03:00,2023-12-29T14:49:58.303382-03:00,OO_34bf2e04-9aa9-11ee-9e54-acde48001122,coid_34c3e0fc-9aa9-11ee-9e54-acde48001122,colid_34c920e4-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2023-12-30T14:49:58.303382-03:00,2023-12-30T14:49:58.303382-03:00,2023-12-30T14:49:58.303382-03:00,2023-12-30T14:49:58.303382-03:00,OO_34bf2e2c-9aa9-11ee-9e54-acde48001122,coid_34c3e124-9aa9-11ee-9e54-acde48001122,colid_34c92102-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2023-12-31T14:49:58.303382-03:00,2023-12-31T14:49:58.303382-03:00,2023-12-31T14:49:58.303382-03:00,2023-12-31T14:49:58.303382-03:00,OO_34bf2e54-9aa9-11ee-9e54-acde48001122,coid_34c3e142-9aa9-11ee-9e54-acde48001122,colid_34c9212a-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,0.0,2024-01-01T14:49:58.303382-03:00,2024-01-01T14:49:58.303382-03:00,2024-01-01T14:49:58.303382-03:00,2024-01-01T14:49:58.303382-03:00,OO_34bf2e7c-9aa9-11ee-9e54-acde48001122,coid_34c3e16a-9aa9-11ee-9e54-acde48001122,colid_34c92148-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2024-01-02T14:49:58.303382-03:00,2024-01-02T14:49:58.303382-03:00,2024-01-02T14:49:58.303382-03:00,2024-01-02T14:49:58.303382-03:00,OO_34bf2e9a-9aa9-11ee-9e54-acde48001122,coid_34c3e192-9aa9-11ee-9e54-acde48001122,colid_34c92170-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,3.0,2024-01-03T14:49:58.303382-03:00,2024-01-03T14:49:58.303382-03:00,2024-01-03T14:49:58.303382-03:00,2024-01-03T14:49:58.303382-03:00,OO_34bf2ec2-9aa9-11ee-9e54-acde48001122,coid_34c3e1b0-9aa9-11ee-9e54-acde48001122,colid_34c9218e-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2024-01-04T14:49:58.303382-03:00,2024-01-04T14:49:58.303382-03:00,2024-01-04T14:49:58.303382-03:00,2024-01-04T14:49:58.303382-03:00,OO_34bf2eea-9aa9-11ee-9e54-acde48001122,coid_34c3e1d8-9aa9-11ee-9e54-acde48001122,colid_34c921b6-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,0.0,2024-01-05T14:49:58.303382-03:00,2024-01-05T14:49:58.303382-03:00,2024-01-05T14:49:58.303382-03:00,2024-01-05T14:49:58.303382-03:00,OO_34bf2f12-9aa9-11ee-9e54-acde48001122,coid_34c3e200-9aa9-11ee-9e54-acde48001122,colid_34c921de-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2024-01-06T14:49:58.303382-03:00,2024-01-06T14:49:58.303382-03:00,2024-01-06T14:49:58.303382-03:00,2024-01-06T14:49:58.303382-03:00,OO_34bf2f3a-9aa9-11ee-9e54-acde48001122,coid_34c3e21e-9aa9-11ee-9e54-acde48001122,colid_34c921fc-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2024-01-07T14:49:58.303382-03:00,2024-01-07T14:49:58.303382-03:00,2024-01-07T14:49:58.303382-03:00,2024-01-07T14:49:58.303382-03:00,OO_34bf2f62-9aa9-11ee-9e54-acde48001122,coid_34c3e246-9aa9-11ee-9e54-acde48001122,colid_34c92224-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2024-01-08T14:49:58.303382-03:00,2024-01-08T14:49:58.303382-03:00,2024-01-08T14:49:58.303382-03:00,2024-01-08T14:49:58.303382-03:00,OO_34bf2f8a-9aa9-11ee-9e54-acde48001122,coid_34c3e26e-9aa9-11ee-9e54-acde48001122,colid_34c92242-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,1.0,2024-01-09T14:49:58.303382-03:00,2024-01-09T14:49:58.303382-03:00,2024-01-09T14:49:58.303382-03:00,2024-01-09T14:49:58.303382-03:00,OO_34bf2fb2-9aa9-11ee-9e54-acde48001122,coid_34c3e28c-9aa9-11ee-9e54-acde48001122,colid_34c9226a-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,5.0,2024-01-10T14:49:58.303382-03:00,2024-01-10T14:49:58.303382-03:00,2024-01-10T14:49:58.303382-03:00,2024-01-10T14:49:58.303382-03:00,OO_34bf2fd0-9aa9-11ee-9e54-acde48001122,coid_34c3e2b4-9aa9-11ee-9e54-acde48001122,colid_34c92288-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2024-01-11T14:49:58.303382-03:00,2024-01-11T14:49:58.303382-03:00,2024-01-11T14:49:58.303382-03:00,2024-01-11T14:49:58.303382-03:00,OO_34bf2ff8-9aa9-11ee-9e54-acde48001122,coid_34c3e2dc-9aa9-11ee-9e54-acde48001122,colid_34c922b0-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,4.0,2024-01-12T14:49:58.303382-03:00,2024-01-12T14:49:58.303382-03:00,2024-01-12T14:49:58.303382-03:00,2024-01-12T14:49:58.303382-03:00,OO_34bf3020-9aa9-11ee-9e54-acde48001122,coid_34c3e2fa-9aa9-11ee-9e54-acde48001122,colid_34c922ce-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,0.0,2024-01-13T14:49:58.303382-03:00,2024-01-13T14:49:58.303382-03:00,2024-01-13T14:49:58.303382-03:00,2024-01-13T14:49:58.303382-03:00,OO_34bf3052-9aa9-11ee-9e54-acde48001122,coid_34c3e322-9aa9-11ee-9e54-acde48001122,colid_34c922f6-9aa9-11ee-9e54-acde48001122
ghi789,ACPG,cdef7890,2.0,2024-01-14T14:49:58.303382-03:00,2024-01-14T14:49:58.303382-03:00,2024-01-14T14:49:58.303382-03:00,2024-01-14T14:49:58.303382-03:00,OO_34bf307a-9aa9-11ee-9e54-acde48001122,coid_34c3e34a-9aa9-11ee-9e54-acde48001122,colid_34c9231e-9aa9-11ee-9e54-acde48001122
